GEOID_2,total_replacements_thru_march,geoid,requires_replacement,pct_requires_replacement,total,Y,N,pct_replaced,pct_poverty,pct_hispanic,pct_white_nonhispanic,pct_black_nonhispanic,pct_asian_nonhispanic,pct_minority,median_household_income,_merge,total_suspected_2021,Block Level LSLR,Breaks Leaks,CIP Sewer and Water Main,Daycare,Equity,Homeowner Initiated,total_replacements_thru_aug,pct_replaced_aug,pct_requiring_replacement_2021,majority_race
17031671100,4.0,17031671100,268.0,94.0,285.0,4.0,281.0,1.4,64.8,0.0,0.0,100.0,0.0,100.0,15735.0,both,272.0,0.0,4.0,0.0,2.0,0.0,0.0,6.0,0.022058823529411766,0.9543859649122807,black
17031671200,33.0,17031671200,227.0,82.2,276.0,38.0,238.0,13.8,26.4,31.3,1.5,65.6,0.0,98.5,42143.0,both,260.0,31.0,9.0,0.0,0.0,1.0,0.0,41.0,0.1576923076923077,0.9420289855072463,black
17031671300,16.0,17031671300,610.0,95.8,637.0,15.0,622.0,2.4,39.4,19.3,0.0,80.7,0.0,100.0,29563.0,both,626.0,0.0,19.0,0.0,1.0,1.0,0.0,21.0,0.03354632587859425,0.9827315541601256,black
17031671400,17.0,17031671400,492.0,95.9,513.0,12.0,501.0,2.3,42.9,24.7,0.0,57.4,0.0,100.0,29469.0,both,509.0,0.0,16.0,0.0,0.0,3.0,1.0,20.0,0.03929273084479371,0.9922027290448343,black
17031671500,28.0,17031671500,777.0,94.1,826.0,22.0,804.0,2.7,25.0,14.1,0.4,85.0,0.0,99.6,43203.0,both,805.0,0.0,25.0,0.0,6.0,4.0,2.0,37.0,0.04596273291925466,0.9745762711864406,black
17031671600,15.0,17031671600,473.0,93.5,506.0,13.0,493.0,2.6,35.7,0.5,1.0,93.4,5.0,99.0,25849.0,both,488.0,0.0,13.0,0.0,1.0,4.0,0.0,18.0,0.036885245901639344,0.9644268774703557,black
17031671800,20.0,17031671800,403.0,93.7,430.0,19.0,411.0,4.4,35.2,25.5,0.2,68.3,0.0,99.8,52125.0,both,423.0,0.0,13.0,0.0,2.0,7.0,0.0,22.0,0.05200945626477541,0.9837209302325581,black
17031671900,9.0,17031671900,349.0,95.1,367.0,7.0,360.0,1.9,7.9,24.6,0.0,72.7,2.7,100.0,36337.0,both,358.0,0.0,11.0,0.0,0.0,4.0,0.0,15.0,0.04189944134078212,0.9754768392370572,black
17031672000,27.0,17031672000,1136.0,95.9,1185.0,25.0,1160.0,2.1,21.0,19.6,0.0,77.2,0.0,100.0,45192.0,both,1163.0,0.0,14.0,0.0,5.0,12.0,0.0,31.0,0.026655202063628546,0.9814345991561182,black
17031680500,13.0,17031680500,320.0,94.1,340.0,10.0,330.0,2.9,24.4,27.1,6.2,66.7,0.0,93.8,42639.0,both,333.0,0.0,9.0,39.0,0.0,5.0,0.0,53.0,0.15915915915915915,0.9794117647058823,black
17031680600,10.0,17031680600,288.0,93.8,307.0,6.0,301.0,2.0,16.9,0.0,0.0,100.0,0.0,100.0,52237.0,both,298.0,0.0,11.0,1.0,0.0,2.0,0.0,14.0,0.04697986577181208,0.9706840390879479,black
17031680900,8.0,17031680900,292.0,66.1,442.0,2.0,440.0,0.5,38.1,1.1,1.9,92.0,1.0,98.1,18333.0,both,300.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.03333333333333333,0.6787330316742082,black
17031681000,14.0,17031681000,657.0,92.9,707.0,12.0,695.0,1.7,37.5,11.1,0.0,80.7,1.7,100.0,27844.0,both,671.0,0.0,15.0,0.0,2.0,3.0,1.0,21.0,0.03129657228017884,0.9490806223479491,black
17031681100,19.0,17031681100,691.0,93.3,741.0,15.0,726.0,2.0,27.6,7.8,0.1,92.0,0.0,99.9,36083.0,both,710.0,0.0,18.0,0.0,2.0,3.0,0.0,23.0,0.0323943661971831,0.9581646423751687,black
17031681200,14.0,17031681200,453.0,89.7,505.0,9.0,496.0,1.8,45.6,0.0,4.3,87.4,0.0,95.7,23250.0,both,467.0,0.0,14.0,0.0,1.0,3.0,1.0,19.0,0.04068522483940043,0.9247524752475248,black
17031681300,12.0,17031681300,451.0,94.4,478.0,8.0,470.0,1.7,37.2,0.9,0.3,95.1,3.8,99.7,21888.0,both,463.0,0.0,8.0,0.0,2.0,2.0,2.0,14.0,0.03023758099352052,0.9686192468619247,black
17031681400,28.0,17031681400,817.0,93.4,875.0,23.0,852.0,2.6,8.0,0.0,0.2,98.1,0.1,99.8,51835.0,both,845.0,0.0,30.0,0.0,2.0,2.0,0.0,34.0,0.040236686390532544,0.9657142857142857,black
17031690300,4.0,17031690300,193.0,87.7,220.0,1.0,219.0,0.5,27.0,2.0,4.6,93.3,0.0,95.4,34978.0,both,197.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,0.02030456852791878,0.8954545454545455,black
17031690400,17.0,17031690400,686.0,93.1,737.0,15.0,722.0,2.0,16.0,0.0,0.0,96.9,3.0,100.0,46313.0,both,703.0,0.0,11.0,0.0,1.0,8.0,0.0,20.0,0.02844950213371266,0.9538670284938942,black
17031690500,22.0,17031690500,222.0,89.2,249.0,15.0,234.0,6.0,25.0,0.0,0.0,100.0,0.0,100.0,57841.0,both,244.0,28.0,3.0,0.0,0.0,2.0,0.0,33.0,0.13524590163934427,0.9799196787148594,black
17031690900,23.0,17031690900,908.0,94.7,959.0,19.0,940.0,2.0,30.6,1.0,2.0,90.5,0.0,98.0,36927.0,both,931.0,0.0,27.0,0.0,2.0,2.0,1.0,32.0,0.034371643394199784,0.9708029197080292,black
17031691000,19.0,17031691000,650.0,94.3,689.0,16.0,673.0,2.3,24.7,2.9,1.3,88.0,0.0,98.7,64361.0,both,669.0,0.0,17.0,0.0,3.0,6.0,1.0,27.0,0.04035874439461883,0.9709724238026125,black
17031691100,12.0,17031691100,499.0,90.4,552.0,9.0,543.0,1.6,20.5,0.1,0.0,99.7,0.0,100.0,55170.0,both,511.0,0.0,13.0,0.0,1.0,2.0,0.0,16.0,0.03131115459882583,0.9257246376811594,black
17031691200,14.0,17031691200,436.0,80.6,541.0,11.0,530.0,2.0,36.3,0.6,0.6,97.8,0.0,99.4,34444.0,both,450.0,0.0,8.0,0.0,0.0,7.0,1.0,16.0,0.035555555555555556,0.8317929759704251,black
17031691300,17.0,17031691300,694.0,95.1,730.0,14.0,716.0,1.9,24.7,0.0,0.0,95.6,4.0,100.0,55203.0,both,711.0,0.0,13.0,0.0,1.0,5.0,0.0,19.0,0.026722925457102673,0.9739726027397261,black
17031691400,31.0,17031691400,1026.0,95.4,1075.0,24.0,1051.0,2.2,28.2,3.9,0.0,92.7,0.7,100.0,35495.0,both,1057.0,0.0,25.0,0.0,2.0,11.0,1.0,39.0,0.036896877956480605,0.9832558139534884,black
17031691500,9.0,17031691500,413.0,86.2,479.0,7.0,472.0,1.5,45.2,4.9,4.1,91.0,0.0,95.9,24101.0,both,422.0,0.0,11.0,0.0,1.0,4.0,0.0,16.0,0.037914691943127965,0.8810020876826722,black
17031700100,18.0,17031700100,991.0,94.6,1048.0,15.0,1033.0,1.4,15.6,43.9,3.2,49.5,0.1,96.8,79659.0,both,1009.0,0.0,13.0,0.0,3.0,10.0,0.0,26.0,0.02576808721506442,0.9627862595419847,no majority
17031700200,28.0,17031700200,1691.0,97.4,1737.0,21.0,1716.0,1.2,21.4,77.7,8.0,14.3,0.0,92.0,74125.0,both,1719.0,0.0,25.0,0.0,0.0,10.0,0.0,35.0,0.02036067481093659,0.9896373056994818,latino
17031700301,22.0,17031700301,1627.0,97.9,1662.0,20.0,1642.0,1.2,10.5,77.9,16.5,3.3,1.1,83.5,84667.0,both,1649.0,0.0,20.0,0.0,0.0,8.0,0.0,28.0,0.016979987871437233,0.9921780986762936,latino
17031700302,23.0,17031700302,1646.0,97.2,1694.0,21.0,1673.0,1.2,17.1,63.4,21.2,13.3,0.0,78.8,86000.0,both,1669.0,0.0,30.0,0.0,0.0,7.0,0.0,37.0,0.022168963451168363,0.9852420306965761,latino
17031700401,43.0,17031700401,1756.0,96.7,1815.0,35.0,1780.0,1.9,13.5,39.4,3.6,54.4,0.4,96.4,94313.0,both,1799.0,0.0,34.0,1.0,1.0,14.0,0.0,50.0,0.027793218454697052,0.9911845730027549,black
17031700402,21.0,17031700402,1085.0,83.0,1308.0,18.0,1290.0,1.4,6.5,31.3,5.6,61.2,0.5,94.4,98152.0,both,1106.0,0.0,23.0,0.0,0.0,4.0,0.0,27.0,0.024412296564195298,0.845565749235474,black
17031700501,42.0,17031700501,2278.0,96.8,2354.0,35.0,2319.0,1.5,27.3,2.1,2.7,91.5,2.8,97.3,64739.0,both,2320.0,0.0,39.0,0.0,8.0,11.0,0.0,58.0,0.025,0.9855564995751912,black
17031700502,6.0,17031700502,938.0,95.8,979.0,6.0,973.0,0.6,7.1,12.7,3.3,83.2,0.0,96.7,97624.0,both,944.0,0.0,7.0,0.0,2.0,3.0,0.0,12.0,0.012711864406779662,0.9642492339121552,black
17031710100,11.0,17031710100,191.0,87.6,218.0,11.0,207.0,5.0,45.9,1.6,0.0,97.6,0.8,100.0,28287.0,both,202.0,0.0,11.0,0.0,0.0,1.0,0.0,12.0,0.0594059405940594,0.926605504587156,black
17031710200,19.0,17031710200,773.0,94.3,820.0,17.0,803.0,2.1,36.8,0.0,0.4,99.6,0.0,99.6,30871.0,both,792.0,0.0,19.0,0.0,1.0,2.0,0.0,22.0,0.027777777777777776,0.9658536585365853,black
17031710300,10.0,17031710300,251.0,91.9,273.0,6.0,267.0,2.2,17.0,3.5,0.0,95.6,0.9,100.0,54886.0,both,261.0,0.0,8.0,0.0,0.0,2.0,0.0,10.0,0.038314176245210725,0.9560439560439561,black
17031710400,38.0,17031710400,1463.0,96.2,1520.0,31.0,1489.0,2.0,35.4,3.5,0.4,93.7,1.0,99.6,43986.0,both,1501.0,16.0,35.0,0.0,3.0,14.0,0.0,68.0,0.04530313124583611,0.9875,black
17031710500,9.0,17031710500,787.0,95.7,822.0,6.0,816.0,0.7,31.6,4.8,0.2,90.2,0.0,99.8,44973.0,both,796.0,0.0,12.0,0.0,2.0,2.0,1.0,17.0,0.02135678391959799,0.9683698296836983,black
17031710600,8.0,17031710600,321.0,95.5,336.0,5.0,331.0,1.5,21.4,3.7,9.5,85.3,0.0,90.5,42132.0,both,329.0,0.0,6.0,0.0,2.0,2.0,0.0,10.0,0.030395136778115502,0.9791666666666666,black
17031710700,23.0,17031710700,647.0,94.5,685.0,18.0,667.0,2.6,30.7,1.8,0.4,96.4,0.0,99.6,40938.0,both,670.0,0.0,18.0,0.0,3.0,6.0,0.0,27.0,0.04029850746268657,0.9781021897810219,black
17031710800,152.0,17031710800,869.0,82.4,1054.0,82.0,972.0,7.8,20.6,1.9,0.1,95.7,0.6,99.9,37580.0,both,1021.0,0.0,28.0,128.0,3.0,3.0,0.0,162.0,0.15866797257590598,0.9686907020872866,black
17031710900,9.0,17031710900,451.0,77.5,582.0,7.0,575.0,1.2,35.2,9.5,0.0,88.2,0.8,100.0,48867.0,both,460.0,0.0,10.0,0.0,2.0,2.0,0.0,14.0,0.030434782608695653,0.7903780068728522,black
17031711000,20.0,17031711000,861.0,94.5,911.0,18.0,893.0,2.0,20.7,5.9,2.3,90.9,0.9,97.7,55197.0,both,881.0,0.0,16.0,0.0,0.0,7.0,2.0,25.0,0.028376844494892167,0.9670691547749726,black
17031711100,17.0,17031711100,720.0,95.0,758.0,14.0,744.0,1.8,21.9,0.0,0.0,99.6,0.0,100.0,49688.0,both,737.0,0.0,20.0,0.0,2.0,7.0,0.0,29.0,0.03934871099050204,0.9722955145118733,black
17031711200,30.0,17031711200,1506.0,96.9,1554.0,25.0,1529.0,1.6,12.2,10.5,0.5,85.2,0.0,99.5,60433.0,both,1536.0,0.0,23.0,134.0,6.0,11.0,1.0,175.0,0.11393229166666667,0.9884169884169884,black
17031711300,10.0,17031711300,409.0,90.9,450.0,10.0,440.0,2.2,9.1,0.0,1.3,93.4,5.3,98.7,76524.0,both,419.0,0.0,11.0,0.0,1.0,4.0,0.0,16.0,0.03818615751789976,0.9311111111111111,black
17031711400,10.0,17031711400,760.0,95.5,796.0,6.0,790.0,0.8,19.9,6.9,0.6,90.9,0.0,99.4,59188.0,both,770.0,0.0,16.0,0.0,3.0,5.0,0.0,24.0,0.03116883116883117,0.9673366834170855,black
17031711500,15.0,17031711500,813.0,96.8,840.0,10.0,830.0,1.2,12.5,1.8,0.0,94.6,3.6,100.0,52885.0,both,828.0,0.0,13.0,11.0,1.0,6.0,1.0,32.0,0.03864734299516908,0.9857142857142858,black
17031720100,21.0,17031720100,1180.0,93.4,1263.0,21.0,1242.0,1.7,12.3,15.5,49.0,25.8,2.2,51.0,149180.0,both,1201.0,0.0,22.0,0.0,0.0,4.0,1.0,27.0,0.022481265611990008,0.950910530482977,no majority
17031720200,28.0,17031720200,1209.0,90.6,1334.0,25.0,1309.0,1.9,2.6,5.9,43.0,48.2,0.4,57.0,121080.0,both,1237.0,0.0,35.0,0.0,3.0,4.0,1.0,43.0,0.034761519805982216,0.9272863568215892,no majority
17031720300,15.0,17031720300,1325.0,96.2,1378.0,13.0,1365.0,0.9,2.9,2.6,64.0,28.0,0.0,36.0,136914.0,both,1340.0,0.0,22.0,0.0,0.0,3.0,0.0,25.0,0.018656716417910446,0.9724238026124818,white
17031720400,11.0,17031720400,743.0,97.8,760.0,4.0,756.0,0.5,3.1,10.7,82.6,4.7,0.8,17.4,122396.0,both,754.0,0.0,16.0,0.0,0.0,1.0,0.0,17.0,0.022546419098143235,0.9921052631578947,white
17031720500,18.0,17031720500,712.0,95.2,748.0,13.0,735.0,1.7,3.2,9.0,89.2,1.1,0.7,10.8,111250.0,both,730.0,0.0,21.0,1.0,0.0,1.0,0.0,23.0,0.031506849315068496,0.9759358288770054,white
17031720600,7.0,17031720600,587.0,96.1,611.0,7.0,604.0,1.1,5.1,1.3,72.4,24.7,0.0,27.6,156927.0,both,594.0,0.0,10.0,0.0,1.0,0.0,0.0,11.0,0.018518518518518517,0.972176759410802,white
17031720700,12.0,17031720700,777.0,91.7,847.0,10.0,837.0,1.2,10.4,3.2,28.5,56.7,0.5,71.5,98897.0,both,789.0,0.0,13.0,0.0,0.0,5.0,1.0,19.0,0.024081115335868188,0.9315230224321134,black
17031730100,21.0,17031730100,912.0,95.5,955.0,20.0,935.0,2.1,24.3,0.0,2.4,95.1,0.0,97.6,57200.0,both,933.0,0.0,13.0,0.0,1.0,12.0,0.0,26.0,0.027867095391211148,0.9769633507853404,black
17031730201,29.0,17031730201,1262.0,95.8,1317.0,23.0,1294.0,1.7,12.5,3.2,1.7,92.6,0.0,98.3,61432.0,both,1291.0,0.0,30.0,0.0,1.0,8.0,0.0,39.0,0.030209140201394268,0.9802581624905087,black
17031730202,24.0,17031730202,994.0,96.3,1032.0,22.0,1010.0,2.1,4.5,0.7,1.4,97.8,0.0,98.6,81250.0,both,1018.0,0.0,21.0,0.0,0.0,14.0,0.0,35.0,0.0343811394891945,0.9864341085271318,black
17031730300,6.0,17031730300,337.0,95.7,352.0,6.0,346.0,1.7,15.6,0.0,0.0,98.6,0.0,100.0,45278.0,both,343.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0,0.02040816326530612,0.9744318181818182,black
17031730400,24.0,17031730400,1192.0,91.1,1309.0,19.0,1290.0,1.5,13.8,1.3,1.6,97.0,0.0,98.4,88365.0,both,1216.0,0.0,24.0,0.0,2.0,5.0,1.0,32.0,0.02631578947368421,0.9289533995416348,black
17031730500,41.0,17031730500,1559.0,95.5,1633.0,37.0,1596.0,2.3,25.9,0.0,0.3,99.7,0.0,99.7,64566.0,both,1600.0,0.0,38.0,0.0,3.0,23.0,0.0,64.0,0.04,0.9797917942437232,black
17031730600,34.0,17031730600,1088.0,90.9,1197.0,25.0,1172.0,2.1,11.3,1.5,1.5,96.4,0.0,98.5,80500.0,both,1122.0,0.0,30.0,0.0,1.0,9.0,1.0,41.0,0.036541889483065956,0.9373433583959899,black
17031730700,17.0,17031730700,766.0,86.3,888.0,13.0,875.0,1.5,18.1,4.8,0.0,93.3,0.0,100.0,67500.0,both,783.0,0.0,13.0,0.0,1.0,6.0,0.0,20.0,0.02554278416347382,0.8817567567567568,black
17031740100,15.0,17031740100,1136.0,90.6,1254.0,12.0,1242.0,1.0,11.0,15.9,80.2,1.1,1.6,19.8,109375.0,both,1151.0,0.0,22.0,0.0,0.0,2.0,0.0,24.0,0.020851433536055605,0.9178628389154705,white
17031740200,10.0,17031740200,1798.0,91.3,1970.0,8.0,1962.0,0.4,6.2,9.6,79.9,0.8,0.8,20.1,124161.0,both,1808.0,0.0,10.0,0.0,0.0,2.0,0.0,12.0,0.00663716814159292,0.917766497461929,white
17031740300,18.0,17031740300,1608.0,93.4,1722.0,18.0,1704.0,1.0,4.0,11.1,88.3,0.0,0.6,11.7,124250.0,both,1626.0,0.0,23.0,0.0,0.0,4.0,0.0,27.0,0.016605166051660517,0.9442508710801394,white
17031740400,16.0,17031740400,1413.0,89.9,1571.0,18.0,1553.0,1.1,3.4,10.6,76.0,9.0,1.0,24.0,91042.0,both,1429.0,0.0,22.0,0.0,0.0,5.0,0.0,27.0,0.018894331700489854,0.9096117122851687,white
17031750100,16.0,17031750100,1309.0,94.3,1388.0,15.0,1373.0,1.1,16.3,1.7,7.8,89.2,0.6,92.2,53273.0,both,1325.0,0.0,16.0,0.0,2.0,8.0,0.0,26.0,0.019622641509433963,0.9546109510086456,black
17031750200,44.0,17031750200,901.0,92.5,974.0,25.0,949.0,2.6,7.3,6.9,24.6,63.0,4.8,75.4,79464.0,both,945.0,0.0,29.0,24.0,0.0,3.0,0.0,56.0,0.05925925925925926,0.9702258726899384,black
17031750300,13.0,17031750300,795.0,93.9,847.0,14.0,833.0,1.7,3.9,4.8,75.6,11.1,0.7,24.4,120643.0,both,808.0,0.0,19.0,0.0,0.0,1.0,0.0,20.0,0.024752475247524754,0.9539551357733176,white
17031750400,20.0,17031750400,1075.0,95.2,1129.0,16.0,1113.0,1.4,3.0,10.9,56.8,25.8,1.0,43.2,108788.0,both,1095.0,0.0,21.0,0.0,1.0,3.0,0.0,25.0,0.0228310502283105,0.9698848538529672,white
17031750500,38.0,17031750500,1431.0,87.8,1629.0,36.0,1593.0,2.2,13.0,0.8,24.5,62.4,0.2,75.5,68615.0,both,1469.0,0.0,24.0,40.0,2.0,18.0,2.0,86.0,0.05854322668481961,0.901780233271946,black
17031750600,84.0,17031750600,1283.0,93.2,1376.0,61.0,1315.0,4.4,27.9,5.4,1.3,91.8,0.0,98.7,58494.0,both,1367.0,0.0,21.0,59.0,3.0,8.0,0.0,91.0,0.06656912948061448,0.9934593023255814,black
17031760801,,,,,,,,,,,,,,,,,,0.0,2.0,0.0,0.0,0.0,0.0,2.0,,,no majority
17031760802,1.0,17031760802,675.0,93.8,720.0,1.0,719.0,0.1,5.3,15.7,80.6,2.8,0.9,19.4,93313.0,both,676.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0029585798816568047,0.9388888888888889,white
17031760803,7.0,17031760803,381.0,87.0,438.0,4.0,434.0,0.9,5.4,20.3,60.7,9.3,5.5,39.3,68276.0,both,388.0,0.0,5.0,0.0,0.0,5.0,0.0,10.0,0.02577319587628866,0.8858447488584474,white
17031810400,2.0,17031810400,441.0,97.6,452.0,0.0,452.0,0.0,3.4,4.2,90.6,0.9,2.2,9.4,148750.0,both,443.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.004514672686230248,0.9800884955752213,white
17031830500,64.0,17031830500,764.0,87.3,875.0,42.0,833.0,4.8,10.6,98.6,0.5,0.9,0.0,99.5,65795.0,both,828.0,0.0,23.0,52.0,1.0,3.0,1.0,80.0,0.0966183574879227,0.9462857142857143,latino
17031830600,3.0,17031830600,396.0,83.9,472.0,4.0,468.0,0.8,14.4,21.0,45.6,18.6,10.4,54.4,64261.0,both,399.0,0.0,4.0,0.0,0.0,0.0,1.0,5.0,0.012531328320802004,0.8453389830508474,no majority
17031830700,,,,,,,,,,,,,,,,,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,no majority
17031830800,6.0,17031830800,161.0,68.5,235.0,3.0,232.0,1.3,6.1,11.8,70.3,4.8,10.9,29.7,85819.0,both,167.0,0.0,6.0,2.0,0.0,0.0,2.0,10.0,0.059880239520958084,0.7106382978723405,white
17031830900,11.0,17031830900,371.0,66.2,560.0,11.0,549.0,2.0,3.8,26.6,65.1,0.7,6.2,34.9,138092.0,both,382.0,0.0,9.0,0.0,0.0,1.0,4.0,14.0,0.03664921465968586,0.6821428571428572,white
17031831000,3.0,17031831000,196.0,41.5,472.0,3.0,469.0,0.6,5.8,8.5,83.0,2.5,3.6,17.0,199886.0,both,199.0,0.0,3.0,0.0,0.0,0.0,2.0,5.0,0.02512562814070352,0.4216101694915254,white
17031831100,35.0,17031831100,1026.0,78.5,1307.0,31.0,1276.0,2.4,12.4,50.0,42.3,2.4,3.1,57.7,97640.0,both,1061.0,0.0,30.0,0.0,0.0,4.0,8.0,42.0,0.03958529688972667,0.8117827084927315,no majority
17031831200,13.0,17031831200,678.0,90.0,753.0,10.0,743.0,1.3,10.5,88.5,6.1,4.6,0.0,93.9,61250.0,both,691.0,0.0,11.0,0.0,0.0,5.0,2.0,18.0,0.02604920405209841,0.9176626826029216,latino
17031831300,6.0,17031831300,251.0,89.6,280.0,5.0,275.0,1.8,31.5,77.8,0.5,18.1,0.0,99.5,45583.0,both,257.0,0.0,6.0,0.0,0.0,3.0,0.0,9.0,0.03501945525291829,0.9178571428571428,latino
17031831400,21.0,17031831400,552.0,84.4,654.0,18.0,636.0,2.8,26.7,26.9,16.7,46.8,9.4,83.3,33516.0,both,573.0,0.0,19.0,0.0,2.0,5.0,0.0,26.0,0.04537521815008726,0.8761467889908257,no majority
17031831500,12.0,17031831500,694.0,84.2,824.0,6.0,818.0,0.7,9.4,53.4,28.5,9.9,4.1,71.5,78682.0,both,706.0,0.0,16.0,0.0,0.0,1.0,0.0,17.0,0.024079320113314446,0.8567961165048543,latino
17031831600,26.0,17031831600,1324.0,90.2,1468.0,18.0,1450.0,1.2,6.4,62.3,26.1,8.7,2.5,73.9,59535.0,both,1350.0,0.0,24.0,55.0,0.0,4.0,1.0,84.0,0.06222222222222222,0.9196185286103542,latino
17031831700,6.0,17031831700,409.0,75.3,543.0,7.0,536.0,1.3,12.7,45.3,47.5,3.1,2.7,52.5,47232.0,both,415.0,0.0,5.0,0.0,0.0,2.0,1.0,8.0,0.01927710843373494,0.7642725598526704,no majority
17031831800,36.0,17031831800,944.0,88.2,1070.0,30.0,1040.0,2.8,18.1,18.7,35.8,7.2,34.6,64.2,84357.0,both,980.0,0.0,37.0,0.0,0.0,6.0,6.0,49.0,0.05,0.9158878504672897,no majority
17031831900,4.0,17031831900,293.0,58.5,501.0,4.0,497.0,0.8,10.8,8.5,80.3,2.3,5.8,19.7,131567.0,both,297.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,0.016835016835016835,0.592814371257485,white
17031832000,3.0,17031832000,115.0,47.5,242.0,2.0,240.0,0.8,7.3,8.5,81.3,1.3,3.4,18.7,146944.0,both,118.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.025423728813559324,0.48760330578512395,white
17031832100,3.0,17031832100,191.0,60.1,318.0,3.0,315.0,0.9,15.8,11.7,51.3,29.1,2.8,48.7,84875.0,both,194.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0.020618556701030927,0.610062893081761,white
17031832200,13.0,17031832200,408.0,56.2,726.0,10.0,716.0,1.4,7.0,10.2,69.4,3.4,11.1,30.6,152902.0,both,421.0,0.0,11.0,0.0,0.0,1.0,5.0,17.0,0.040380047505938245,0.5798898071625345,white
17031832300,1.0,17031832300,234.0,45.2,518.0,1.0,517.0,0.2,8.3,8.7,69.5,6.8,7.6,30.5,131212.0,both,235.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0.00851063829787234,0.45366795366795365,white
17031832400,12.0,17031832400,300.0,47.3,634.0,13.0,621.0,2.1,4.9,28.2,58.2,6.1,4.2,41.8,128000.0,both,312.0,0.0,6.0,0.0,0.0,1.0,8.0,15.0,0.04807692307692308,0.4921135646687697,white
17031832500,7.0,17031832500,315.0,42.1,748.0,6.0,742.0,0.8,13.2,9.8,78.5,2.6,3.8,21.5,148971.0,both,322.0,0.0,5.0,0.0,0.0,0.0,3.0,8.0,0.024844720496894408,0.4304812834224599,white
17031832600,9.0,17031832600,387.0,41.7,929.0,6.0,923.0,0.6,2.2,4.5,85.0,1.0,3.6,15.0,211324.0,both,396.0,0.0,4.0,0.0,0.0,0.0,7.0,11.0,0.027777777777777776,0.426264800861141,white
17031832900,2.0,17031832900,208.0,47.8,435.0,2.0,433.0,0.5,31.7,7.4,48.2,6.2,35.2,51.8,80951.0,both,210.0,0.0,2.0,0.0,0.0,0.0,1.0,3.0,0.014285714285714285,0.4827586206896552,no majority
17031833000,1.0,17031833000,224.0,37.6,595.0,1.0,594.0,0.2,8.3,2.6,77.1,7.9,6.8,22.9,169489.0,both,225.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0044444444444444444,0.37815126050420167,white
17031833100,2.0,17031833100,107.0,19.8,541.0,1.0,540.0,0.2,5.1,7.4,61.6,5.4,23.0,38.4,168125.0,both,109.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.01834862385321101,0.20147874306839186,white
17031833300,5.0,17031833300,183.0,44.3,413.0,4.0,409.0,1.0,22.4,12.8,37.8,2.3,37.3,62.2,90806.0,both,188.0,0.0,2.0,0.0,0.0,2.0,2.0,6.0,0.031914893617021274,0.4552058111380145,no majority
17031833900,6.0,17031833900,353.0,84.2,419.0,4.0,415.0,1.0,46.2,50.5,1.8,46.8,0.4,98.2,40694.0,both,359.0,0.0,8.0,0.0,1.0,1.0,0.0,10.0,0.027855153203342618,0.8568019093078759,latino
17031834000,6.0,17031834000,412.0,91.8,449.0,5.0,444.0,1.1,20.2,0.0,0.0,94.1,0.0,100.0,41225.0,both,418.0,0.0,5.0,7.0,0.0,2.0,0.0,14.0,0.03349282296650718,0.9309576837416481,black
17031834200,27.0,17031834200,1014.0,94.8,1070.0,21.0,1049.0,2.0,17.0,0.5,0.1,96.2,0.0,99.9,63523.0,both,1041.0,0.0,23.0,3.0,2.0,6.0,2.0,36.0,0.0345821325648415,0.9728971962616823,black
17031834300,40.0,17031834300,2116.0,94.8,2233.0,35.0,2198.0,1.6,18.7,0.8,0.0,93.6,0.0,100.0,52425.0,both,2156.0,0.0,29.0,0.0,3.0,25.0,2.0,59.0,0.02736549165120594,0.9655172413793104,black
17031834400,5.0,17031834400,342.0,60.2,568.0,4.0,564.0,0.7,20.3,1.4,10.1,80.7,1.3,89.9,40588.0,both,347.0,0.0,7.0,0.0,0.0,0.0,1.0,8.0,0.023054755043227664,0.6109154929577465,black
17031834500,7.0,17031834500,183.0,82.8,221.0,4.0,217.0,1.8,41.8,0.0,3.1,96.9,0.0,96.9,53958.0,both,190.0,0.0,4.0,4.0,0.0,0.0,0.0,8.0,0.042105263157894736,0.8597285067873304,black
17031834600,16.0,17031834600,751.0,93.1,807.0,12.0,795.0,1.5,40.8,11.4,1.0,86.8,0.0,99.0,24836.0,both,767.0,0.0,15.0,0.0,1.0,1.0,0.0,17.0,0.02216427640156454,0.9504337050805453,black
17031834700,22.0,17031834700,415.0,89.8,462.0,14.0,448.0,3.0,36.2,21.1,0.7,73.2,1.4,99.3,37000.0,both,437.0,0.0,17.0,2.0,1.0,6.0,1.0,27.0,0.06178489702517163,0.9458874458874459,black
